"nuvirdi";"teg_eign";"matssvaedi";"ibm2"
27038;"Íbúðareign";91;67.7
30000;"Íbúðareign";90;55
20892;"Íbúðareign";161;57.7
67602;"Einbýlishús";80;242.9
26695;"Íbúðareign";170;84.4
23665;"Íbúðareign";120;62.8
27943;"Íbúðareign";100;70.5
41441;"Íbúðareign";130;140
24996;"Íbúðareign";200;106.7
29100;"Íbúðareign";130;78.8
26923;"Íbúðareign";90;66
23886;"Íbúðareign";220;65.7
54368;"Einbýlishús";150;194.3
35270;"Íbúðareign";90;60.1
47234;"Íbúðareign";90;114.8
26736;"Íbúðareign";160;84.7
34800;"Íbúðareign";20;73.8
26993;"Íbúðareign";140;72.6
39090;"Íbúðareign";100;129.5
39658;"Íbúðareign";100;98.5
26976;"Íbúðareign";150;112
37783;"Íbúðareign";20;77.4
36893;"Íbúðareign";283;110.1
39173;"Íbúðareign";25;84.9
42936;"Íbúðareign";80;113.3
28000;"Íbúðareign";282;133.2
24113;"Íbúðareign";100;47.6
28971;"Íbúðareign";130;93.4
27986;"Íbúðareign";130;73.5
25472;"Íbúðareign";20;59.2
60574;"Einbýlishús";90;138.2
18794;"Íbúðareign";100;48.1
17897;"Íbúðareign";11;33.6
14500;"Íbúðareign";150;45.2
27889;"Íbúðareign";130;84
23191;"Íbúðareign";170;86.6
26166;"Íbúðareign";80;35.9
66411;"Einbýlishús";140;157.9
20900;"Íbúðareign";170;56.4
37979;"Íbúðareign";91;128.5
26616;"Íbúðareign";90;59.5
55521;"Íbúðareign";90;146.3
45889;"Íbúðareign";100;119.6
32600;"Íbúðareign";20;62.8
82594;"Íbúðareign";80;131
28059;"Íbúðareign";91;96.7
33273;"Íbúðareign";284;76.1
32668;"Íbúðareign";110;94.5
28640;"Íbúðareign";20;46.3
22085;"Íbúðareign";160;57.7
46761;"Einbýlishús";200;135.1
17989;"Íbúðareign";160;38.2
24000;"Íbúðareign";130;57.5
41827;"Íbúðareign";90;70.7
68472;"Einbýlishús";220;164
33403;"Íbúðareign";140;100.1
44769;"Íbúðareign";20;59
46861;"Íbúðareign";100;101.7
82619;"Einbýlishús";283;216.9
21152;"Íbúðareign";160;57.7
39775;"Íbúðareign";100;106.2
33778;"Íbúðareign";91;99.8
33989;"Íbúðareign";100;107.4
25492;"Íbúðareign";160;84.7
38755;"Íbúðareign";100;102.7
29575;"Íbúðareign";170;105.1
26967;"Íbúðareign";220;83
20191;"Íbúðareign";160;55.3
41500;"Íbúðareign";70;96.7
33100;"Íbúðareign";72;65.9
30872;"Íbúðareign";180;93.2
32375;"Íbúðareign";120;115.1
29493;"Íbúðareign";180;84.3
22473;"Íbúðareign";72;43.5
21531;"Íbúðareign";200;78.2
24382;"Íbúðareign";72;73.6
31018;"Íbúðareign";120;100.3
40519;"Íbúðareign";280;89.4
21223;"Íbúðareign";220;52.6
31113;"Íbúðareign";100;94.2
38423;"Íbúðareign";72;108.3
42102;"Íbúðareign";100;100.4
20230;"Íbúðareign";100;52
23284;"Íbúðareign";150;56.7
42514;"Íbúðareign";25;106.2
24550;"Íbúðareign";170;98.2
87905;"Íbúðareign";20;142.4
29425;"Íbúðareign";90;64.6
44407;"Íbúðareign";80;107
30000;"Íbúðareign";20;70.5
54893;"Íbúðareign";20;110.5
41163;"Íbúðareign";80;115.4
52538;"Íbúðareign";90;114.4
30486;"Íbúðareign";80;77.1
24493;"Íbúðareign";100;66.3
22375;"Íbúðareign";161;93.1
26473;"Íbúðareign";100;69.8
24681;"Íbúðareign";281;60.4
49969;"Íbúðareign";90;155.5
28779;"Íbúðareign";150;101.1
32795;"Íbúðareign";130;111.1
30863;"Íbúðareign";150;98.3
18075;"Íbúðareign";100;38.8
32804;"Íbúðareign";80;77
21928;"Íbúðareign";90;54.3
81329;"Íbúðareign";90;159.5
21700;"Íbúðareign";220;54
27700;"Íbúðareign";80;77
29984;"Íbúðareign";20;66.2
26611;"Íbúðareign";161;92.2
54729;"Íbúðareign";120;190.6
60724;"Einbýlishús";140;184.5
27284;"Íbúðareign";25;64.6
49580;"Einbýlishús";170;253.4
28742;"Íbúðareign";130;83.3
80029;"Íbúðareign";25;129.5
28693;"Íbúðareign";220;80.7
22348;"Íbúðareign";161;73.3
29504;"Íbúðareign";150;80.4
34968;"Íbúðareign";91;100.5
46530;"Íbúðareign";100;101.2
26965;"Íbúðareign";270;71.7
22456;"Íbúðareign";25;63.9
41200;"Íbúðareign";90;99.5
26732;"Íbúðareign";160;88.7
23486;"Íbúðareign";200;86.6
30172;"Íbúðareign";120;95.6
22864;"Íbúðareign";130;57.2
26861;"Íbúðareign";210;74
46472;"Íbúðareign";20;122
25342;"Íbúðareign";281;64.2
49624;"Íbúðareign";100;121.8
29896;"Íbúðareign";85;71.5
68821;"Einbýlishús";130;167.7
30246;"Íbúðareign";100;87.3
104729;"Íbúðareign";25;189.2
36721;"Íbúðareign";181;96.2
46902;"Íbúðareign";120;173.1
30396;"Íbúðareign";150;102.7
52241;"Íbúðareign";20;83
75916;"Íbúðareign";120;218.9
33126;"Íbúðareign";100;113.4
36135;"Íbúðareign";110;103.8
24699;"Íbúðareign";170;74.4
37932;"Íbúðareign";91;106.4
23091;"Íbúðareign";130;55.3
89720;"Einbýlishús";90;187
38988;"Íbúðareign";72;93.9
65095;"Einbýlishús";281;182.5
19906;"Íbúðareign";284;57.9
52376;"Einbýlishús";120;142.8
23576;"Íbúðareign";281;55.9
35925;"Íbúðareign";180;107.2
17842;"Íbúðareign";181;52.8
33568;"Íbúðareign";25;61.3
65790;"Einbýlishús";160;319.8
37564;"Íbúðareign";90;97.5
37203;"Íbúðareign";110;174.9
57959;"Íbúðareign";90;159.5
35726;"Íbúðareign";72;81.3
37733;"Íbúðareign";90;97.5
40783;"Íbúðareign";25;112.3
26459;"Íbúðareign";161;107.1
28380;"Íbúðareign";11;60.9
22073;"Íbúðareign";161;57.7
24986;"Íbúðareign";130;67.8
28873;"Íbúðareign";150;106.7
20779;"Íbúðareign";90;39.4
36466;"Íbúðareign";283;95.2
39495;"Íbúðareign";220;99.9
28482;"Íbúðareign";130;69
48854;"Íbúðareign";100;139.7
45883;"Íbúðareign";280;90.3
33286;"Íbúðareign";25;60.7
33750;"Íbúðareign";120;112.4
25985;"Íbúðareign";200;95.5
81974;"Einbýlishús";75;209.3
45500;"Íbúðareign";70;104.7
45743;"Íbúðareign";11;96
28888;"Íbúðareign";130;85.5
18462;"Íbúðareign";160;43.7
23544;"Íbúðareign";170;77.1
36981;"Íbúðareign";25;84.9
36077;"Íbúðareign";20;82.8
25653;"Íbúðareign";90;50.1
17999;"Íbúðareign";200;55.2
37734;"Íbúðareign";130;138.8
34635;"Íbúðareign";100;102.7
20796;"Íbúðareign";220;52.6
29492;"Íbúðareign";80;75.2
27472;"Íbúðareign";130;95.7
29079;"Íbúðareign";72;66.1
20500;"Íbúðareign";220;54.8
25859;"Íbúðareign";80;66.7
58965;"Íbúðareign";20;95.8
23460;"Íbúðareign";120;65.9
28864;"Íbúðareign";80;75.2
31946;"Íbúðareign";130;96
43459;"Íbúðareign";72;99
22816;"Íbúðareign";20;44.9
26719;"Íbúðareign";200;91.5
28900;"Íbúðareign";80;84.2
25979;"Íbúðareign";130;77.7
30899;"Íbúðareign";160;61.4
23973;"Íbúðareign";200;77.6
53042;"Íbúðareign";20;99.2
28738;"Íbúðareign";80;75.2
14514;"Íbúðareign";150;35.5
23200;"Íbúðareign";160;79.1
13986;"Íbúðareign";90;31.6
30168;"Íbúðareign";150;92.5
23448;"Íbúðareign";90;54.3
28736;"Íbúðareign";170;88
35741;"Íbúðareign";120;127.9
25279;"Íbúðareign";180;66.3
32967;"Íbúðareign";130;88.3
18593;"Íbúðareign";91;46.1
23567;"Íbúðareign";20;60.4
30126;"Íbúðareign";130;88
38282;"Íbúðareign";100;94.9
32069;"Íbúðareign";100;90.9
48729;"Íbúðareign";25;100.2
36797;"Íbúðareign";91;116.2
30517;"Íbúðareign";100;71.2
28979;"Íbúðareign";80;72
22096;"Íbúðareign";200;54.1
18965;"Íbúðareign";170;40.7
55150;"Íbúðareign";100;147.8
35443;"Íbúðareign";100;97
28411;"Íbúðareign";150;113.9
28690;"Íbúðareign";160;96.7
41938;"Íbúðareign";160;139.1
40444;"Íbúðareign";72;110.9
28242;"Íbúðareign";160;98.1
31993;"Íbúðareign";130;94.8
92261;"Einbýlishús";80;297.9
26986;"Íbúðareign";100;70.2
26459;"Íbúðareign";160;70.9
27748;"Íbúðareign";20;63.4
28859;"Íbúðareign";20;44.9
44000;"Íbúðareign";20;109.1
43316;"Íbúðareign";90;152
12426;"Íbúðareign";80;60.3
18346;"Íbúðareign";91;84.6
22618;"Íbúðareign";180;100.1
23314;"Íbúðareign";100;118.6
16993;"Íbúðareign";160;79.1
26605;"Íbúðareign";281;132.8
16350;"Íbúðareign";270;67.5
32378;"Íbúðareign";90;107.9
15843;"Íbúðareign";110;80.5
22987;"Íbúðareign";270;119.1
14900;"Íbúðareign";72;68.4
34104;"Íbúðareign";100;138.6
12681;"Íbúðareign";80;47
39890;"Íbúðareign";25;141.6
22985;"Íbúðareign";90;85.4
13038;"Íbúðareign";90;56.6
20000;"Íbúðareign";270;104.7
13979;"Íbúðareign";11;60.7
48106;"Einbýlishús";200;151.8
18355;"Íbúðareign";160;87.2
28052;"Íbúðareign";180;124.1
45494;"Einbýlishús";150;228.4
19359;"Íbúðareign";270;104.5
14481;"Íbúðareign";120;66.8
17250;"Íbúðareign";170;97.6
15106;"Íbúðareign";91;63.3
20154;"Íbúðareign";100;99.7
14113;"Íbúðareign";161;88.9
18760;"Íbúðareign";180;80.5
22780;"Íbúðareign";90;90.3
13365;"Íbúðareign";25;57
12750;"Íbúðareign";100;47.6
22419;"Íbúðareign";280;91.2
29270;"Íbúðareign";280;124.7
14524;"Íbúðareign";72;52
25134;"Íbúðareign";90;98.1
23752;"Íbúðareign";100;91.9
20865;"Íbúðareign";72;70.4
39948;"Íbúðareign";120;141.7
17848;"Íbúðareign";180;83
24656;"Íbúðareign";120;113
16384;"Íbúðareign";100;85.7
16470;"Íbúðareign";20;46.1
18500;"Íbúðareign";100;97.3
20493;"Íbúðareign";180;87
10659;"Íbúðareign";161;57.7
12500;"Íbúðareign";100;43.5
12988;"Íbúðareign";90;52.2
20986;"Íbúðareign";100;70.8
38685;"Einbýlishús";160;164.5
18924;"Íbúðareign";220;86.5
13706;"Íbúðareign";161;72.2
39282;"Íbúðareign";100;136.1
23784;"Íbúðareign";130;109
19035;"Íbúðareign";180;78.2
17763;"Íbúðareign";170;91.1
26757;"Íbúðareign";210;103.4
14639;"Íbúðareign";160;68.7
22447;"Íbúðareign";280;90.6
19865;"Íbúðareign";90;85.1
19979;"Íbúðareign";100;84.1
16973;"Íbúðareign";85;64.9
29486;"Íbúðareign";100;107.7
15943;"Íbúðareign";70;56
27821;"Íbúðareign";90;103.7
22938;"Íbúðareign";25;88.2
63807;"Einbýlishús";25;184.4
52583;"Einbýlishús";120;195.2
24772;"Íbúðareign";270;104.2
29739;"Íbúðareign";150;168.7
22317;"Íbúðareign";130;93.6
19658;"Íbúðareign";100;84.9
25900;"Íbúðareign";270;127.5
37919;"Íbúðareign";31;113.6
19871;"Íbúðareign";91;105.6
24632;"Einbýlishús";100;128.6
19746;"Íbúðareign";180;94.1
47447;"Einbýlishús";281;172.6
18765;"Íbúðareign";120;96.3
20279;"Íbúðareign";110;93.1
43386;"Íbúðareign";120;161.5
16537;"Íbúðareign";70;72
23919;"Íbúðareign";11;102.7
19948;"Íbúðareign";72;91.7
57005;"Einbýlishús";180;181.1
13371;"Íbúðareign";120;56
16916;"Íbúðareign";90;62.1
62016;"Einbýlishús";72;196.7
16486;"Íbúðareign";80;65.3
19929;"Íbúðareign";72;69.2
27475;"Íbúðareign";90;109.4
34761;"Íbúðareign";100;112.4
55060;"Íbúðareign";90;206.6
17943;"Íbúðareign";161;94.7
15514;"Íbúðareign";170;108
11785;"Íbúðareign";200;58.8
33613;"Íbúðareign";72;118.9
17439;"Íbúðareign";130;76.6
23208;"Íbúðareign";180;88.4
31000;"Íbúðareign";80;137.7
70544;"Einbýlishús";270;241.6
14000;"Íbúðareign";25;48.9
27888;"Íbúðareign";20;73.2
32002;"Íbúðareign";90;97.5
20693;"Íbúðareign";85;84.1
24841;"Íbúðareign";283;110.1
31000;"Íbúðareign";150;95.2
35919;"Íbúðareign";270;132.5
13666;"Íbúðareign";100;59.6
59351;"Íbúðareign";140;203.9
23813;"Íbúðareign";210;114.5
25900;"Íbúðareign";91;112.4
14794;"Íbúðareign";72;61.6
25904;"Íbúðareign";210;115.1
21793;"Íbúðareign";85;81.9
21962;"Íbúðareign";91;100.9
44623;"Íbúðareign";283;125.4
20606;"Íbúðareign";72;93.9
14183;"Íbúðareign";72;51.8
14874;"Íbúðareign";130;57.2
15278;"Íbúðareign";72;61.6
41065;"Íbúðareign";70;153.9
20055;"Íbúðareign";120;88.4
20503;"Íbúðareign";180;87
22479;"Íbúðareign";72;105.4
18366;"Íbúðareign";25;65.5
15865;"Íbúðareign";11;117.7
20000;"Íbúðareign";283;95.6
11613;"Íbúðareign";90;56.4
10700;"Íbúðareign";91;47.1
17042;"Íbúðareign";20;66
11962;"Íbúðareign";80;50.5
14300;"Íbúðareign";72;51.4
17455;"Íbúðareign";90;54.6
32808;"Íbúðareign";20;84.2
17678;"Íbúðareign";90;86.3
20668;"Íbúðareign";150;92.5
18878;"Íbúðareign";80;76.7
11994;"Íbúðareign";150;56.5
18487;"Íbúðareign";100;83
23085;"Íbúðareign";180;111
47732;"Einbýlishús";180;134.5
27871;"Íbúðareign";25;78.8
15365;"Íbúðareign";100;61.4
13915;"Íbúðareign";160;77.3
36469;"Íbúðareign";80;156.6
24914;"Íbúðareign";100;105.4
26000;"Íbúðareign";120;132.7
26261;"Íbúðareign";130;138.8
26681;"Íbúðareign";80;100.5
23849;"Íbúðareign";91;106.4
50838;"Einbýlishús";150;211.3
21153;"Íbúðareign";75;74.2
18781;"Íbúðareign";91;103.7
14876;"Íbúðareign";100;69.5
14487;"Íbúðareign";25;49.2
18289;"Íbúðareign";180;62.9
20972;"Íbúðareign";130;78.6
20643;"Íbúðareign";130;87.6
19780;"Íbúðareign";280;80
17000;"Íbúðareign";120;67.6
17993;"Íbúðareign";100;59.4
14652;"Íbúðareign";160;75.3
99166;"Einbýlishús";31;316.6
38432;"Íbúðareign";91;138.7
27727;"Íbúðareign";270;109.5
15120;"Íbúðareign";100;66.3
18459;"Íbúðareign";20;77.6
18384;"Íbúðareign";72;82.9
24966;"Íbúðareign";100;105.8
20493;"Íbúðareign";100;96.8
12400;"Íbúðareign";100;81.3
15539;"Íbúðareign";130;62.5
26672;"Íbúðareign";150;89.4
13800;"Íbúðareign";80;51.1
25226;"Íbúðareign";150;89.4
15981;"Íbúðareign";281;58.6
38865;"Íbúðareign";72;117.7
19320;"Íbúðareign";72;85.3
22553;"Íbúðareign";130;90.7
17463;"Íbúðareign";100;54.1
29960;"Íbúðareign";90;68.8
20250;"Íbúðareign";25;94.4
21473;"Íbúðareign";20;82.8
19946;"Íbúðareign";100;108.2
21986;"Íbúðareign";85;87.9
40000;"Einbýlishús";25;94.8
35286;"Íbúðareign";90;136.8
20088;"Íbúðareign";72;83
18886;"Íbúðareign";72;65.9
39906;"Einbýlishús";281;138.3
17459;"Íbúðareign";130;83.3
33756;"Íbúðareign";20;126.8
23613;"Íbúðareign";91;116.2
18500;"Íbúðareign";20;64
17800;"Íbúðareign";20;82.3
20327;"Íbúðareign";90;71.8
18878;"Íbúðareign";20;73
18139;"Íbúðareign";130;93.4
12965;"Íbúðareign";160;53.2
27775;"Íbúðareign";180;138.3
31855;"Íbúðareign";72;121.3
10899;"Íbúðareign";284;56.5
15000;"Íbúðareign";91;78.1
19973;"Íbúðareign";100;75.6
14500;"Íbúðareign";220;52.7
20106;"Íbúðareign";90;105.3
24724;"Íbúðareign";280;91.4
16200;"Íbúðareign";120;79.8
23151;"Íbúðareign";110;121.1
24432;"Íbúðareign";100;85.6
6048;"Íbúðareign";280;28.2
15447;"Íbúðareign";80;72.2
19575;"Íbúðareign";280;79.5
52938;"Einbýlishús";100;170
30294;"Íbúðareign";80;148
20103;"Íbúðareign";110;104
30486;"Íbúðareign";85;112.5
14273;"Íbúðareign";72;49.7
14296;"Íbúðareign";200;68.3
19250;"Íbúðareign";20;74.5
19182;"Íbúðareign";70;77
34017;"Íbúðareign";281;172.3
24821;"Íbúðareign";180;105.2
15228;"Íbúðareign";160;98.8
34468;"Íbúðareign";280;108.9
22000;"Íbúðareign";90;74.5
17547;"Íbúðareign";90;66.3
18271;"Íbúðareign";72;75.7
20869;"Íbúðareign";85;68
7950;"Íbúðareign";72;41.4
23470;"Íbúðareign";72;80.1
20600;"Íbúðareign";120;95.6
24346;"Íbúðareign";91;105.5
12905;"Íbúðareign";90;61.7
19893;"Íbúðareign";130;102
22000;"Íbúðareign";11;63.8
19045;"Íbúðareign";180;84.9
27917;"Íbúðareign";270;127.5
16489;"Íbúðareign";20;66.5
23500;"Íbúðareign";270;115
13784;"Íbúðareign";100;57.7
20269;"Íbúðareign";20;61.1
12656;"Íbúðareign";100;50.7
22680;"Íbúðareign";180;106
22000;"Íbúðareign";72;82.6
18161;"Íbúðareign";130;89.2
26924;"Íbúðareign";120;117
23365;"Íbúðareign";160;143.8
19010;"Íbúðareign";91;87.7
14700;"Íbúðareign";25;58.1
14886;"Íbúðareign";90;54.3
26700;"Íbúðareign";70;85.7
17457;"Íbúðareign";100;76.2
15940;"Íbúðareign";90;68.8
13401;"Íbúðareign";170;73
35814;"Íbúðareign";80;94.5
16696;"Íbúðareign";170;89.3
11586;"Íbúðareign";161;62.9
30875;"Íbúðareign";283;131
22680;"Íbúðareign";120;112.4
38120;"Íbúðareign";70;127.2
22992;"Íbúðareign";91;105.3
13512;"Íbúðareign";20;79.3
24493;"Íbúðareign";25;60.4
22843;"Íbúðareign";20;101.1
17794;"Íbúðareign";283;66.5
13843;"Íbúðareign";280;49.8
18264;"Íbúðareign";80;77
17191;"Íbúðareign";180;67.8
19359;"Íbúðareign";80;101.6
36359;"Íbúðareign";80;150.2
27808;"Íbúðareign";31;103.6
17331;"Íbúðareign";130;75.9
15485;"Íbúðareign";130;62.3
33402;"Íbúðareign";91;122.1
18454;"Íbúðareign";90;82.6
14662;"Íbúðareign";100;69.9
13646;"Íbúðareign";161;72.2
26400;"Íbúðareign";284;95.3
26997;"Íbúðareign";90;133.2
16650;"Íbúðareign";170;79.4
22500;"Íbúðareign";283;92.8
19698;"Íbúðareign";25;57.8
18552;"Íbúðareign";90;60.7
28962;"Íbúðareign";280;120
14222;"Íbúðareign";11;53.9
31935;"Íbúðareign";91;136.4
20300;"Íbúðareign";85;80.3
16737;"Íbúðareign";130;79.4
16211;"Íbúðareign";100;80.2
15790;"Íbúðareign";80;77.4
20150;"Íbúðareign";100;111.7
17383;"Íbúðareign";91;64.7
16482;"Íbúðareign";91;68
19090;"Íbúðareign";200;108
67899;"Einbýlishús";80;255.2
18630;"Íbúðareign";80;97.4
28550;"Íbúðareign";90;78.9
22489;"Íbúðareign";72;83
19486;"Íbúðareign";120;79.8
25025;"Íbúðareign";72;114
19057;"Íbúðareign";80;94.3
22978;"Íbúðareign";280;90
119586;"Einbýlishús";100;618.4
17472;"Íbúðareign";25;58.2
32124;"Íbúðareign";100;122.5
21257;"Íbúðareign";100;76.1
17037;"Íbúðareign";130;76.7
15632;"Íbúðareign";100;52
16162;"Íbúðareign";160;87
26911;"Íbúðareign";85;99.7
11892;"Íbúðareign";161;72.2
15006;"Íbúðareign";160;84.7
21938;"Íbúðareign";90;85.4
16845;"Íbúðareign";130;78.9
25927;"Íbúðareign";280;102.5
17561;"Íbúðareign";160;89.2
57014;"Einbýlishús";220;240.3
26226;"Íbúðareign";20;88.3
23686;"Íbúðareign";80;124.5
14700;"Íbúðareign";120;70.2
23907;"Íbúðareign";90;86.5
16365;"Íbúðareign";130;95.2
24300;"Íbúðareign";11;81.9
44912;"Einbýlishús";100;246.2
12539;"Íbúðareign";160;55.1
17454;"Íbúðareign";25;54.5
14175;"Íbúðareign";91;54.8
14718;"Íbúðareign";100;65.2
49899;"Einbýlishús";130;164.2
32905;"Íbúðareign";280;119.4
17650;"Íbúðareign";72;69
16638;"Íbúðareign";91;59.3
16691;"Íbúðareign";11;60.9
14143;"Íbúðareign";170;73.2
21428;"Íbúðareign";150;103.5
22801;"Íbúðareign";20;91.3
35899;"Íbúðareign";130;107
18009;"Íbúðareign";70;70.9
19654;"Íbúðareign";85;76.3
25612;"Íbúðareign";72;84.5
15483;"Íbúðareign";80;59.8
13528;"Íbúðareign";100;59.4
10387;"Íbúðareign";161;57.7
12835;"Íbúðareign";100;57.2
19377;"Íbúðareign";120;95.7
41693;"Einbýlishús";100;179
20646;"Íbúðareign";25;68.6
17623;"Íbúðareign";90;84.4
19159;"Íbúðareign";100;87.3
26086;"Einbýlishús";283;119.6
12216;"Íbúðareign";161;48.1
23770;"Íbúðareign";180;87
16050;"Íbúðareign";160;73.9
14275;"Íbúðareign";20;38.5
16477;"Íbúðareign";170;62.5
19486;"Íbúðareign";72;85.4
18600;"Íbúðareign";20;51.2
43013;"Íbúðareign";90;130.2
40565;"Íbúðareign";283;124.1
32732;"Íbúðareign";150;104.5
30348;"Íbúðareign";270;116.2
22528;"Íbúðareign";110;97.6
16871;"Íbúðareign";120;77.3
47699;"Íbúðareign";283;153.4
17665;"Íbúðareign";91;69.2
26478;"Íbúðareign";85;106.1
21996;"Íbúðareign";20;73.5
12705;"Íbúðareign";100;53.5
21060;"Íbúðareign";120;105.4
17663;"Íbúðareign";130;77.1
17516;"Íbúðareign";160;97.4
18613;"Íbúðareign";100;81.9
13996;"Íbúðareign";160;60
13946;"Íbúðareign";161;72.8
21639;"Íbúðareign";280;89
21229;"Íbúðareign";283;92.2
18189;"Íbúðareign";20;67.2
17930;"Íbúðareign";130;83.3
12000;"Íbúðareign";220;54.8
12928;"Íbúðareign";280;45
21564;"Íbúðareign";100;100.6
18782;"Íbúðareign";90;69.9
20738;"Íbúðareign";80;109.8
13375;"Íbúðareign";72;52.2
52588;"Einbýlishús";80;170.2
30780;"Íbúðareign";80;100.4
18431;"Íbúðareign";100;70
18405;"Íbúðareign";11;73.4
18905;"Íbúðareign";20;60.2
26281;"Íbúðareign";270;129.9
26448;"Íbúðareign";130;103.4
20438;"Íbúðareign";90;70
52571;"Einbýlishús";180;159
14649;"Íbúðareign";200;45.2
17801;"Íbúðareign";90;78.4
21093;"Íbúðareign";72;73.8
17228;"Íbúðareign";20;46.7
11216;"Íbúðareign";100;31.6
33721;"Íbúðareign";281;108.8
25222;"Íbúðareign";120;100
11451;"Íbúðareign";100;72.4
33135;"Íbúðareign";100;141.3
19065;"Íbúðareign";120;97.4
34432;"Íbúðareign";180;141.3
51864;"Einbýlishús";281;251.2
17260;"Íbúðareign";90;58.1
15477;"Íbúðareign";280;52.8
25891;"Íbúðareign";85;89.9
15980;"Íbúðareign";200;81.5
21637;"Íbúðareign";220;95.6
26211;"Íbúðareign";100;93
23801;"Íbúðareign";20;62.4
18863;"Íbúðareign";100;70.2
64485;"Einbýlishús";75;201.7
17979;"Íbúðareign";130;69.3
36870;"Einbýlishús";281;167.7
19284;"Íbúðareign";180;77.8
66786;"Íbúðareign";100;176.1
24200;"Íbúðareign";160;124.8
22965;"Íbúðareign";91;105.4
26712;"Íbúðareign";210;126
21060;"Íbúðareign";120;110.1
14454;"Íbúðareign";160;74.6
32355;"Íbúðareign";120;119.1
16500;"Íbúðareign";90;77.3
18000;"Íbúðareign";25;57.8
21352;"Íbúðareign";72;77.8
25324;"Íbúðareign";72;101
15053;"Íbúðareign";160;56.8
22562;"Íbúðareign";283;92.4
16285;"Íbúðareign";130;60.3
29440;"Einbýlishús";25;186.9
19440;"Íbúðareign";72;80.3
13541;"Íbúðareign";284;59.4
24957;"Íbúðareign";280;91.2
35621;"Einbýlishús";120;138.8
29930;"Íbúðareign";90;111
19493;"Íbúðareign";80;75.8
